Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
407, 0.2410, 0.8521, 0.1479, 0.0930, 155.33
408, 0.2402, 0.8521, 0.1479, 0.0923, 155.22
409, 0.2383, 0.8527, 0.1473, 0.0910, 155.57
410, 0.2375, 0.8533, 0.1467, 0.0908, 155.22
411, 0.2378, 0.8530, 0.1470, 0.0908, 155.32
412, 0.2380, 0.8528, 0.1472, 0.0908, 155.37
413, 0.2392, 0.8521, 0.1479, 0.0913, 155.19
414, 0.2402, 0.8519, 0.1481, 0.0921, 155.29
415, 0.2378, 0.8529, 0.1471, 0.0907, 155.08
416, 0.2389, 0.8525, 0.1475, 0.0914, 155.25
417, 0.2413, 0.8522, 0.1478, 0.0935, 155.31
418, 0.2388, 0.8527, 0.1473, 0.0914, 155.27
419, 0.2391, 0.8527, 0.1473, 0.0918, 155.26
420, 0.2384, 0.8530, 0.1470, 0.0914, 155.28
421, 0.2374, 0.8534, 0.1466, 0.0908, 155.05
422, 0.2381, 0.8528, 0.1472, 0.0909, 155.21
423, 0.2369, 0.8535, 0.1465, 0.0904, 155.01
424, 0.2366, 0.8537, 0.1463, 0.0903, 155.41
425, 0.2370, 0.8535, 0.1465, 0.0905, 155.47
426, 0.2379, 0.8530, 0.1470, 0.0909, 155.47
427, 0.2373, 0.8533, 0.1467, 0.0905, 155.47
428, 0.2366, 0.8538, 0.1462, 0.0904, 155.30
429, 0.2384, 0.8529, 0.1471, 0.0912, 156.90
430, 0.2371, 0.8533, 0.1467, 0.0904, 155.29
431, 0.2381, 0.8530, 0.1470, 0.0911, 155.24
432, 0.2392, 0.8527, 0.1473, 0.0919, 155.41
433, 0.2365, 0.8538, 0.1462, 0.0903, 155.22
434, 0.2363, 0.8539, 0.1461, 0.0902, 155.45
435, 0.2357, 0.8541, 0.1459, 0.0899, 155.14
436, 0.2362, 0.8541, 0.1459, 0.0904, 152.25
437, 0.2371, 0.8536, 0.1464, 0.0907, 155.24
